57610.0, {'1863241632': 0, '2330725114': 71.0, '243351999': 145.0, '243641585': 520.0, '243749571': 6298.0, '30503246': 221.0, '30624898': 445.0, '32564122': 35.0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 123.0, 'cluster_1757124350_1757124352': 60.0, 'cluster_1863241547_1863241548_1976170214': 173.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 410.0, 'gneJ207': 0, 'gneJ208': 33.0, 'gneJ210': 92.0, 'gneJ255': 8.0, 'gneJ257': 25.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
59980.0, {'1863241632': -17.0, '2330725114': 0, '243351999': 0, '243641585': -550.0, '243749571': 187.0, '30503246': -13.0, '30624898': 415.0, '32564122': 0, '89127267': 0, '89173763': 291.0, '89173808': -53.0, 'cluster_1427494838_273472399': 10.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -87.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -7.0, 'gneJ143': -9.0, 'gneJ207': 142.0, 'gneJ208': -17.0, 'gneJ210': -89.0, 'gneJ255': 13.0, 'gneJ257': -165.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 2, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 4, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 6, 'gneJ255': 1, 'gneJ257': 26}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 4, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 6, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 9, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 10, 'gneJ255': 2, 'gneJ257': 53}, 
59990.0, {'1863241632': -20.0, '2330725114': 0, '243351999': 0, '243641585': -550.0, '243749571': -49.0, '30503246': -7.0, '30624898': 141.0, '32564122': 0, '89127267': 0, '89173763': -60.0, '89173808': -66.0, 'cluster_1427494838_273472399': -20.0, 'cluster_1757124350_1757124352': -7.0, 'cluster_1863241547_1863241548_1976170214': -64.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 7.0, 'gneJ143': 8.0, 'gneJ207': 11.0, 'gneJ208': -8.0, 'gneJ210': 178.0, 'gneJ255': -4.0, 'gneJ257': -558.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 4, '30503246': 1, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 26}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 8, '30503246': 1, '30624898': 20, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 7, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 7, 'gneJ255': 1, 'gneJ257': 56}, 
60000.0, {'1863241632': -20.0, '2330725114': -6.0, '243351999': 0, '243641585': -550.0, '243749571': -7.0, '30503246': 16.0, '30624898': -221.0, '32564122': 0, '89127267': 0, '89173763': -28.0, '89173808': -73.0, 'cluster_1427494838_273472399': -20.0, 'cluster_1757124350_1757124352': -13.0, 'cluster_1863241547_1863241548_1976170214': -85.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -3.0, 'gneJ143': 1.0, 'gneJ207': -16.0, 'gneJ208': 17.0, 'gneJ210': -74.0, 'gneJ255': -10.0, 'gneJ257': -560.0}, {'1863241632': 2, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 3, '30503246': 1, '30624898': 9, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 26}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 55, '243749571': 7, '30503246': 3, '30624898': 24, '32564122': 0, '89127267': 0, '89173763': 8, '89173808': 8, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 9, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 7, 'gneJ210': 8, 'gneJ255': 1, 'gneJ257': 56}, 
60010.0, {'1863241632': -29.0, '2330725114': 6.0, '243351999': -3.0, '243641585': -550.0, '243749571': -50.0, '30503246': -19.0, '30624898': 297.0, '32564122': 0, '89127267': -3.0, '89173763': -73.0, '89173808': -85.0, 'cluster_1427494838_273472399': 53.0, 'cluster_1757124350_1757124352': -39.0, 'cluster_1863241547_1863241548_1976170214': 138.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -17.0, 'gneJ143': -9.0, 'gneJ207': -28.0, 'gneJ208': -80.0, 'gneJ210': -88.0, 'gneJ255': 33.0, 'gneJ257': -105.0}, {'1863241632': 2, '2330725114': 0, '243351999': 1, '243641585': 23, '243749571': 3, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 1, '89173763': 5, '89173808': 5, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 5, 'gneJ210': 5, 'gneJ255': 2, 'gneJ257': 25}, {'1863241632': 3, '2330725114': 0, '243351999': 1, '243641585': 55, '243749571': 7, '30503246': 3, '30624898': 20, '32564122': 0, '89127267': 2, '89173763': 8, '89173808': 9, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 5, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 8, 'gneJ210': 9, 'gneJ255': 3, 'gneJ257': 53}, 
60020.0, {'1863241632': -11.0, '2330725114': 0, '243351999': -10.0, '243641585': -550.0, '243749571': -33.0, '30503246': -12.0, '30624898': 223.0, '32564122': 0, '89127267': -29.0, '89173763': 232.0, '89173808': -93.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 59.0, 'cluster_1863241547_1863241548_1976170214': 7.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3.0, 'gneJ143': -39.0, 'gneJ207': 78.0, 'gneJ208': -9.0, 'gneJ210': -90.0, 'gneJ255': -41.0, 'gneJ257': 233.0}, {'1863241632': 2, '2330725114': 0, '243351999': 1, '243641585': 23, '243749571': 4, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 5, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 5, 'gneJ255': 4, 'gneJ257': 25}, {'1863241632': 2, '2330725114': 0, '243351999': 1, '243641585': 55, '243749571': 7, '30503246': 3, '30624898': 17, '32564122': 0, '89127267': 3, '89173763': 3, '89173808': 10, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 7, 'gneJ210': 9, 'gneJ255': 5, 'gneJ257': 48}, 
60030.0, {'1863241632': -20.0, '2330725114': 0, '243351999': -10.0, '243641585': -550.0, '243749571': 237.0, '30503246': -4.0, '30624898': 37.0, '32564122': 0, '89127267': -34.0, '89173763': -44.0, '89173808': -100.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': 75.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -40.0, 'gneJ207': -10.0, 'gneJ208': 11.0, 'gneJ210': -90.0, 'gneJ255': 49.0, 'gneJ257': 218.0}, {'1863241632': 2, '2330725114': 0, '243351999': 1, '243641585': 23, '243749571': 3, '30503246': 2, '30624898': 12, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 5, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 5, 'gneJ255': 0, 'gneJ257': 21}, {'1863241632': 2, '2330725114': 0, '243351999': 1, '243641585': 55, '243749571': 7, '30503246': 4, '30624898': 17, '32564122': 0, '89127267': 4, '89173763': 6, '89173808': 10, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 8, 'gneJ210': 9, 'gneJ255': 0, 'gneJ257': 43}, 
60040.0, {'1863241632': 117.0, '2330725114': -1.0, '243351999': -10.0, '243641585': -550.0, '243749571': -1.0, '30503246': -14.0, '30624898': -204.0, '32564122': 0, '89127267': -40.0, '89173763': -79.0, '89173808': -100.0, 'cluster_1427494838_273472399': -29.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -60.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': 28.0, 'gneJ207': 11.0, 'gneJ208': 36.0, 'gneJ210': -99.0, 'gneJ255': -22.0, 'gneJ257': 761.0}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 23, '243749571': 6, '30503246': 2, '30624898': 13, '32564122': 0, '89127267': 2, '89173763': 3, '89173808': 5, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 5, 'gneJ255': 3, 'gneJ257': 20}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 55, '243749571': 12, '30503246': 2, '30624898': 24, '32564122': 0, '89127267': 4, '89173763': 9, '89173808': 10, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 10, 'gneJ255': 4, 'gneJ257': 39}, 
60050.0, {'1863241632': 0, '2330725114': 1.0, '243351999': 33.0, '243641585': -550.0, '243749571': -24.0, '30503246': -20.0, '30624898': -183.0, '32564122': 0, '89127267': -52.0, '89173763': -113.0, '89173808': -100.0, 'cluster_1427494838_273472399': 12.0, 'cluster_1757124350_1757124352': 7.0, 'cluster_1863241547_1863241548_1976170214': 10.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -48.0, 'gneJ143': 59.0, 'gneJ207': -12.0, 'gneJ208': -30.0, 'gneJ210': -107.0, 'gneJ255': -5.0, 'gneJ257': -271.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 4, '30503246': 2, '30624898': 13, '32564122': 0, '89127267': 2, '89173763': 5, '89173808': 5, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 1, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 19}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 9, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 6, '89173763': 12, '89173808': 10, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 6, 'gneJ143': 1, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 12, 'gneJ255': 2, 'gneJ257': 38}, 
60060.0, {'1863241632': -6.0, '2330725114': 0, '243351999': 0, '243641585': -550.0, '243749571': -22.0, '30503246': -20.0, '30624898': 213.0, '32564122': -6.0, '89127267': -28.0, '89173763': -47.0, '89173808': -106.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 5.0, 'cluster_1863241547_1863241548_1976170214': -59.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 70.0, 'gneJ143': -19.0, 'gneJ207': -96.0, 'gneJ208': 96.0, 'gneJ210': -136.0, 'gneJ255': -3.0, 'gneJ257': -83.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 4, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 5, '89173808': 6, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 10, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 16}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 6, '30503246': 2, '30624898': 24, '32564122': 1, '89127267': 4, '89173763': 11, '89173808': 11, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 14, 'gneJ255': 1, 'gneJ257': 35}, 
60070.0, {'1863241632': -30.0, '2330725114': -15.0, '243351999': 0, '243641585': -550.0, '243749571': 123.0, '30503246': 98.0, '30624898': 35.0, '32564122': 6.0, '89127267': -40.0, '89173763': -141.0, '89173808': -110.0, 'cluster_1427494838_273472399': 33.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -68.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 15.0, 'gneJ143': 20.0, 'gneJ207': -150.0, 'gneJ208': -5.0, 'gneJ210': 224.0, 'gneJ255': -10.0, 'gneJ257': 181.0}, {'1863241632': 3, '2330725114': 2, '243351999': 0, '243641585': 23, '243749571': 5, '30503246': 0, '30624898': 10, '32564122': 0, '89127267': 2, '89173763': 8, '89173808': 6, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 15}, {'1863241632': 3, '2330725114': 2, '243351999': 0, '243641585': 55, '243749571': 6, '30503246': 0, '30624898': 23, '32564122': 0, '89127267': 4, '89173763': 16, '89173808': 11, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 15, 'gneJ208': 1, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 30}, 
60080.0, {'1863241632': -30.0, '2330725114': 15.0, '243351999': 0, '243641585': -550.0, '243749571': -22.0, '30503246': -12.0, '30624898': 107.0, '32564122': 0, '89127267': 226.0, '89173763': 372.0, '89173808': 566.0, 'cluster_1427494838_273472399': -27.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': -70.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -187.0, 'gneJ208': -10.0, 'gneJ210': 296.0, 'gneJ255': 40.0, 'gneJ257': 676.0}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 3, '30503246': 2, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 3, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 15, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 14}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 7, '30503246': 3, '30624898': 26, '32564122': 0, '89127267': 0, '89173763': 7, '89173808': 5, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 23, 'gneJ208': 1, 'gneJ210': 11, 'gneJ255': 0, 'gneJ257': 25}, 
60090.0, {'1863241632': -40.0, '2330725114': 0, '243351999': -7.0, '243641585': -550.0, '243749571': -73.0, '30503246': -40.0, '30624898': 324.0, '32564122': 0, '89127267': -22.0, '89173763': -64.0, '89173808': -58.0, 'cluster_1427494838_273472399': -59.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': 60.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -279.0, 'gneJ208': 15.0, 'gneJ210': -5.0, 'gneJ255': -2.0, 'gneJ257': -37.0}, {'1863241632': 3, '2330725114': 0, '243351999': 1, '243641585': 23, '243749571': 5, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 2, '89173763': 5, '89173808': 5, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 18, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 4, '2330725114': 0, '243351999': 1, '243641585': 55, '243749571': 9, '30503246': 4, '30624898': 20, '32564122': 0, '89127267': 5, '89173763': 9, '89173808': 9, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 31, 'gneJ208': 0, 'gneJ210': 8, 'gneJ255': 1, 'gneJ257': 24}, 
60100.0, {'1863241632': 100.0, '2330725114': 0, '243351999': -10.0, '243641585': -550.0, '243749571': -68.0, '30503246': -40.0, '30624898': -116.0, '32564122': -9.0, '89127267': -34.0, '89173763': -58.0, '89173808': 403.0, 'cluster_1427494838_273472399': -60.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': 96.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -51.0, 'gneJ208': 0, 'gneJ210': -80.0, 'gneJ255': -22.0, 'gneJ257': 792.0}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 23, '243749571': 5, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 7, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 3, 'gneJ257': 12}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 55, '243749571': 8, '30503246': 4, '30624898': 19, '32564122': 1, '89127267': 4, '89173763': 12, '89173808': 2, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 22, 'gneJ208': 0, 'gneJ210': 8, 'gneJ255': 3, 'gneJ257': 21}, 
