57610.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 6.0, '243749571': 385.0, '30503246': 0, '30624898': 209.0, '32564122': 0, '89127267': 5.0, '89173763': 62.0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 54.0, 'cluster_1863241547_1863241548_1976170214': 209.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 46.0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 46.0, 'gneJ210': 8.0, 'gneJ255': 107.0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60280.0, {'1863241632': 7.0, '2330725114': 94.0, '243351999': 0, '243641585': 81.0, '243749571': 193.0, '30503246': -10.0, '30624898': -50.0, '32564122': 15.0, '89127267': -30.0, '89173763': 14.0, '89173808': -10.0, 'cluster_1427494838_273472399': -42.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -4.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -70.0, 'gneJ207': 19.0, 'gneJ208': -36.0, 'gneJ210': -9.0, 'gneJ255': 14.0, 'gneJ257': 129.0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 6, '243749571': 11, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 2, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 14, '243749571': 22, '30503246': 1, '30624898': 5, '32564122': 0, '89127267': 5, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 6}, 
60290.0, {'1863241632': -2.0, '2330725114': 6.0, '243351999': 0, '243641585': -19.0, '243749571': -120.0, '30503246': -10.0, '30624898': 75.0, '32564122': 0, '89127267': -36.0, '89173763': -29.0, '89173808': -10.0, 'cluster_1427494838_273472399': 112.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -20.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -7.0, 'gneJ143': 139.0, 'gneJ207': -10.0, 'gneJ208': 90.0, 'gneJ210': 8.0, 'gneJ255': 0, 'gneJ257': -51.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 6, '243749571': 11, '30503246': 1, '30624898': 4, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 5}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 13, '243749571': 19, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 4, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 9}, 
60300.0, {'1863241632': -4.0, '2330725114': 0, '243351999': 0, '243641585': -71.0, '243749571': 209.0, '30503246': -12.0, '30624898': 38.0, '32564122': 0, '89127267': 107.0, '89173763': -32.0, '89173808': -18.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': -23.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 7.0, 'gneJ143': 76.0, 'gneJ207': 3.0, 'gneJ208': -20.0, 'gneJ210': -40.0, 'gneJ255': -3.0, 'gneJ257': -107.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 8, '243749571': 8, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 14, '243749571': 16, '30503246': 2, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 4, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 12}, 
60310.0, {'1863241632': -20.0, '2330725114': -5.0, '243351999': -6.0, '243641585': -140.0, '243749571': -162.0, '30503246': 32.0, '30624898': -39.0, '32564122': 0, '89127267': 0, '89173763': 19.0, '89173808': -19.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -15.0, 'cluster_1863241547_1863241548_1976170214': 1.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -67.0, 'gneJ208': 0.0, 'gneJ210': 41.0, 'gneJ255': -11.0, 'gneJ257': -123.0}, {'1863241632': 2, '2330725114': 2, '243351999': 1, '243641585': 8, '243749571': 8, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 5, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 2, '243351999': 1, '243641585': 14, '243749571': 17, '30503246': 1, '30624898': 6, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 9, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 13}, 
60320.0, {'1863241632': 20.0, '2330725114': -29.0, '243351999': -10.0, '243641585': 326.0, '243749571': -181.0, '30503246': -10.0, '30624898': -60.0, '32564122': -10.0, '89127267': 0, '89173763': -23.0, '89173808': -20.0, 'cluster_1427494838_273472399': -7.0, 'cluster_1757124350_1757124352': 17.0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 20.0, 'gneJ208': -10.0, 'gneJ210': -3.0, 'gneJ255': -22.0, 'gneJ257': -135.0}, {'1863241632': 1, '2330725114': 3, '243351999': 1, '243641585': 5, '243749571': 9, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 3, '243351999': 1, '243641585': 11, '243749571': 19, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 14}, 
60330.0, {'1863241632': 6.0, '2330725114': -30.0, '243351999': 16.0, '243641585': -56.0, '243749571': -193.0, '30503246': -10.0, '30624898': -60.0, '32564122': -10.0, '89127267': 0, '89173763': 15.0, '89173808': -20.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': 5.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -28.0, 'gneJ207': -21.0, 'gneJ208': -27.0, 'gneJ210': 3.0, 'gneJ255': 30.0, 'gneJ257': 182.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 9, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 7, '243749571': 20, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 6, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 10}, 
60340.0, {'1863241632': 0, '2330725114': 61.0, '243351999': 0, '243641585': -95.0, '243749571': 293.0, '30503246': -14.0, '30624898': -60.0, '32564122': 15.0, '89127267': 0, '89173763': 67.0, '89173808': 104.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': -104.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -77.0, 'gneJ207': -54.0, 'gneJ208': -8.0, 'gneJ210': -21.0, 'gneJ255': -18.0, 'gneJ257': -42.0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 12, '243749571': 17, '30503246': 2, '30624898': 6, '32564122': 2, '89127267': 0, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 12, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 10, 'gneJ207': 9, 'gneJ208': 2, 'gneJ210': 4, 'gneJ255': 3, 'gneJ257': 8}, 
60350.0, {'1863241632': 0, '2330725114': -7.0, '243351999': 0, '243641585': -121.0, '243749571': 456.0, '30503246': 23.0, '30624898': -61.0, '32564122': -1.0, '89127267': -2.0, '89173763': -26.0, '89173808': 9.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -124.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 13.0, 'gneJ207': -109.0, 'gneJ208': -20.0, 'gneJ210': 21.0, 'gneJ255': 10.0, 'gneJ257': -34.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 10, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 14, '243749571': 12, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 13, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 13, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 7}, 
60360.0, {'1863241632': -4.0, '2330725114': 10.0, '243351999': 0, '243641585': 298.0, '243749571': 362.0, '30503246': -13.0, '30624898': -71.0, '32564122': -10.0, '89127267': -10.0, '89173763': -7.0, '89173808': 0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 9.0, 'cluster_1863241547_1863241548_1976170214': 44.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 8.0, 'gneJ207': -36.0, 'gneJ208': -23.0, 'gneJ210': -9.0, 'gneJ255': -10.0, 'gneJ257': -97.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 5, '243749571': 8, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 9, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 10, '243749571': 9, '30503246': 2, '30624898': 8, '32564122': 1, '89127267': 1, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 9, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 12, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 11}, 
60370.0, {'1863241632': 4.0, '2330725114': -17.0, '243351999': 0, '243641585': 3.0, '243749571': -100.0, '30503246': 14.0, '30624898': 136.0, '32564122': 12.0, '89127267': -10.0, '89173763': -48.0, '89173808': -10.0, 'cluster_1427494838_273472399': -19.0, 'cluster_1757124350_1757124352': 3.0, 'cluster_1863241547_1863241548_1976170214': 8.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -18.0, 'gneJ143': -43.0, 'gneJ207': 155.0, 'gneJ208': 95.0, 'gneJ210': -20.0, 'gneJ255': -10.0, 'gneJ257': -122.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 8, '30503246': 1, '30624898': 4, '32564122': 1, '89127267': 1, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 10, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 5, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 6, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 14}, 
60380.0, {'1863241632': 0, '2330725114': -30.0, '243351999': 0, '243641585': -57.0, '243749571': -73.0, '30503246': -23.0, '30624898': 200.0, '32564122': -10.0, '89127267': 22.0, '89173763': -50.0, '89173808': -3.0, 'cluster_1427494838_273472399': -49.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 81.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -78.0, 'gneJ207': -34.0, 'gneJ208': 13.0, 'gneJ210': -24.0, 'gneJ255': 28.0, 'gneJ257': -149.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 6, '243749571': 8, '30503246': 2, '30624898': 3, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 6, '243749571': 14, '30503246': 4, '30624898': 3, '32564122': 1, '89127267': 0, '89173763': 5, '89173808': 1, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 10, 'gneJ207': 8, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 15}, 
60390.0, {'1863241632': 0, '2330725114': -30.0, '243351999': -10.0, '243641585': -61.0, '243749571': -162.0, '30503246': 3.0, '30624898': -30.0, '32564122': -10.0, '89127267': 0, '89173763': 40.0, '89173808': 13.0, 'cluster_1427494838_273472399': 7.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 115.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -38.0, 'gneJ143': -112.0, 'gneJ207': -83.0, 'gneJ208': 0, 'gneJ210': -57.0, 'gneJ255': -10.0, 'gneJ257': 66.0}, {'1863241632': 0, '2330725114': 3, '243351999': 2, '243641585': 6, '243749571': 9, '30503246': 1, '30624898': 3, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 8, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 3, '243351999': 2, '243641585': 7, '243749571': 17, '30503246': 1, '30624898': 3, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 13, 'gneJ207': 11, 'gneJ208': 0, 'gneJ210': 8, 'gneJ255': 1, 'gneJ257': 9}, 
60400.0, {'1863241632': -11.0, '2330725114': 70.0, '243351999': -30.0, '243641585': 142.0, '243749571': -114.0, '30503246': 33.0, '30624898': 51.0, '32564122': 24.0, '89127267': 0, '89173763': -30.0, '89173808': 0, 'cluster_1427494838_273472399': 82.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 35.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -40.0, 'gneJ143': 190.0, 'gneJ207': -68.0, 'gneJ208': -47.0, 'gneJ210': 56.0, 'gneJ255': -38.0, 'gneJ257': 6.0}, {'1863241632': 2, '2330725114': 2, '243351999': 3, '243641585': 4, '243749571': 10, '30503246': 0, '30624898': 1, '32564122': 0, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 9, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 4, '243351999': 3, '243641585': 6, '243749571': 16, '30503246': 0, '30624898': 1, '32564122': 0, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 5, 'gneJ207': 15, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 5, 'gneJ257': 7}, 
