57610.0, {'1863241632': 8.0, '2330725114': 73.0, '243351999': 19.0, '243641585': 473.0, '243749571': 995.0, '30503246': 80.0, '30624898': 1214.0, '32564122': 0, '89127267': 0, '89173763': 139.0, '89173808': 0, 'cluster_1427494838_273472399': 20.0, 'cluster_1757124350_1757124352': 58.0, 'cluster_1863241547_1863241548_1976170214': 3255.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 95.0, 'gneJ143': 0, 'gneJ207': 53.0, 'gneJ208': 0, 'gneJ210': 33.0, 'gneJ255': 223.0, 'gneJ257': 628.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
59890.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -170.0, '243749571': 311.0, '30503246': -10.0, '30624898': 108.0, '32564122': 3.0, '89127267': 7.0, '89173763': -171.0, '89173808': -12.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 63.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': 231.0, 'gneJ207': -4.0, 'gneJ208': 59.0, 'gneJ210': -23.0, 'gneJ255': 3.0, 'gneJ257': -88.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 14, '243749571': 14, '30503246': 1, '30624898': 4, '32564122': 0, '89127267': 2, '89173763': 15, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 5, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 17, '243749571': 16, '30503246': 1, '30624898': 5, '32564122': 0, '89127267': 2, '89173763': 18, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 6, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 11}, 
59900.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -184.0, '243749571': -160.0, '30503246': 10.0, '30624898': -50.0, '32564122': 0, '89127267': -20.0, '89173763': -182.0, '89173808': -20.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 16.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': -46.0, 'gneJ207': -64.0, 'gneJ208': -60.0, 'gneJ210': -61.0, 'gneJ255': -5.0, 'gneJ257': -128.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 17, '243749571': 14, '30503246': 0, '30624898': 4, '32564122': 0, '89127267': 2, '89173763': 15, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 6, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 21, '243749571': 16, '30503246': 0, '30624898': 5, '32564122': 0, '89127267': 2, '89173763': 20, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 8, 'gneJ208': 6, 'gneJ210': 7, 'gneJ255': 1, 'gneJ257': 13}, 
59910.0, {'1863241632': -4.0, '2330725114': 0, '243351999': 0, '243641585': -229.0, '243749571': -168.0, '30503246': -7.0, '30624898': 15.0, '32564122': -13.0, '89127267': 20.0, '89173763': -198.0, '89173808': -22.0, 'cluster_1427494838_273472399': -25.0, 'cluster_1757124350_1757124352': -4.0, 'cluster_1863241547_1863241548_1976170214': -10.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': 46.0, 'gneJ207': -124.0, 'gneJ208': 85.0, 'gneJ210': -85.0, 'gneJ255': -10.0, 'gneJ257': 18.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 21, '243749571': 14, '30503246': 1, '30624898': 4, '32564122': 1, '89127267': 1, '89173763': 15, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 6, 'gneJ208': 3, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 26, '243749571': 18, '30503246': 2, '30624898': 4, '32564122': 2, '89127267': 1, '89173763': 20, '89173808': 3, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 6, 'gneJ207': 14, 'gneJ208': 4, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 10}, 
59920.0, {'1863241632': -10.0, '2330725114': 0, '243351999': -10.0, '243641585': -269.0, '243749571': 222.0, '30503246': -9.0, '30624898': -70.0, '32564122': 13.0, '89127267': -12.0, '89173763': -200.0, '89173808': 42.0, 'cluster_1427494838_273472399': -72.0, 'cluster_1757124350_1757124352': 4.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': -14.0, 'gneJ207': -152.0, 'gneJ208': -40.0, 'gneJ210': 73.0, 'gneJ255': -10.0, 'gneJ257': -16.0}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 21, '243749571': 12, '30503246': 1, '30624898': 4, '32564122': 0, '89127267': 1, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 3, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 28, '243749571': 18, '30503246': 1, '30624898': 9, '32564122': 0, '89127267': 2, '89173763': 20, '89173808': 1, 'cluster_1427494838_273472399': 9, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 10, 'gneJ207': 16, 'gneJ208': 4, 'gneJ210': 7, 'gneJ255': 1, 'gneJ257': 8}, 
59930.0, {'1863241632': 14.0, '2330725114': -13.0, '243351999': -10.0, '243641585': 540.0, '243749571': -154.0, '30503246': -10.0, '30624898': 132.0, '32564122': -1.0, '89127267': 17.0, '89173763': -200.0, '89173808': -10.0, 'cluster_1427494838_273472399': -111.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -31.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 70.0, 'gneJ143': -110.0, 'gneJ207': 36.0, 'gneJ208': 173.0, 'gneJ210': 38.0, 'gneJ255': -10.0, 'gneJ257': -106.0}, {'1863241632': 0, '2330725114': 3, '243351999': 1, '243641585': 18, '243749571': 13, '30503246': 1, '30624898': 5, '32564122': 1, '89127267': 0, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 5, '243351999': 1, '243641585': 25, '243749571': 17, '30503246': 1, '30624898': 9, '32564122': 1, '89127267': 0, '89173763': 20, '89173808': 1, 'cluster_1427494838_273472399': 13, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 11, 'gneJ207': 9, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 14}, 
59940.0, {'1863241632': 0, '2330725114': 13.0, '243351999': -10.0, '243641585': -234.0, '243749571': -184.0, '30503246': 23.0, '30624898': 106.0, '32564122': 1.0, '89127267': -18.0, '89173763': -200.0, '89173808': -10.0, 'cluster_1427494838_273472399': -130.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 71.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -25.0, 'gneJ143': -110.0, 'gneJ207': -48.0, 'gneJ208': 0, 'gneJ210': 9.0, 'gneJ255': 31.0, 'gneJ257': -100.0}, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': 18, '243749571': 13, '30503246': 1, '30624898': 4, '32564122': 0, '89127267': 2, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 7}, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': 24, '243749571': 20, '30503246': 1, '30624898': 7, '32564122': 0, '89127267': 3, '89173763': 20, '89173808': 1, 'cluster_1427494838_273472399': 13, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 7, 'gneJ143': 11, 'gneJ207': 9, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 2, 'gneJ257': 12}, 
59950.0, {'1863241632': 0, '2330725114': -16.0, '243351999': 30.0, '243641585': 496.0, '243749571': 119.0, '30503246': -36.0, '30624898': -48.0, '32564122': 0, '89127267': 18.0, '89173763': -218.0, '89173808': -10.0, 'cluster_1427494838_273472399': -136.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -1.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 25.0, 'gneJ143': -110.0, 'gneJ207': -56.0, 'gneJ208': 0, 'gneJ210': 58.0, 'gneJ255': -27.0, 'gneJ257': -125.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 15, '243749571': 10, '30503246': 2, '30624898': 5, '32564122': 0, '89127267': 0, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 7}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 21, '243749571': 19, '30503246': 4, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 22, '89173808': 1, 'cluster_1427494838_273472399': 14, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 11, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 14}, 
59960.0, {'1863241632': -8.0, '2330725114': -31.0, '243351999': 0, '243641585': 805.0, '243749571': 411.0, '30503246': -3.0, '30624898': 13.0, '32564122': 0, '89127267': -16.0, '89173763': -220.0, '89173808': 42.0, 'cluster_1427494838_273472399': 440.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -10.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 327.0, 'gneJ207': -70.0, 'gneJ208': -8.0, 'gneJ210': -45.0, 'gneJ255': 28.0, 'gneJ257': 311.0}, {'1863241632': 2, '2330725114': 3, '243351999': 0, '243641585': 10, '243749571': 7, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 2, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 2, '2330725114': 5, '243351999': 0, '243641585': 17, '243749571': 15, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 3, '89173763': 22, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 7, 'gneJ208': 2, 'gneJ210': 6, 'gneJ255': 1, 'gneJ257': 12}, 
59970.0, {'1863241632': -30.0, '2330725114': -34.0, '243351999': 0, '243641585': 373.0, '243749571': -101.0, '30503246': -20.0, '30624898': -95.0, '32564122': -4.0, '89127267': -40.0, '89173763': -225.0, '89173808': 0, 'cluster_1427494838_273472399': -41.0, 'cluster_1757124350_1757124352': -4.0, 'cluster_1863241547_1863241548_1976170214': -15.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -3.0, 'gneJ143': -33.0, 'gneJ207': 262.0, 'gneJ208': 8.0, 'gneJ210': -60.0, 'gneJ255': -27.0, 'gneJ257': -124.0}, {'1863241632': 3, '2330725114': 3, '243351999': 0, '243641585': 6, '243749571': 7, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 3, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 3, '2330725114': 5, '243351999': 0, '243641585': 13, '243749571': 13, '30503246': 2, '30624898': 13, '32564122': 1, '89127267': 4, '89173763': 23, '89173808': 0, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 7, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 6, 'gneJ255': 3, 'gneJ257': 14}, 
59980.0, {'1863241632': -30.0, '2330725114': 51.0, '243351999': -10.0, '243641585': 190.0, '243749571': -130.0, '30503246': -20.0, '30624898': 39.0, '32564122': -25.0, '89127267': -48.0, '89173763': -230.0, '89173808': -1.0, 'cluster_1427494838_273472399': -89.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -15.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -12.0, 'gneJ143': -96.0, 'gneJ207': -31.0, 'gneJ208': -8.0, 'gneJ210': -70.0, 'gneJ255': -30.0, 'gneJ257': -25.0}, {'1863241632': 3, '2330725114': 2, '243351999': 2, '243641585': 6, '243749571': 7, '30503246': 1, '30624898': 8, '32564122': 2, '89127267': 2, '89173763': 15, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 2, 'gneJ257': 7}, {'1863241632': 3, '2330725114': 2, '243351999': 2, '243641585': 10, '243749571': 13, '30503246': 2, '30624898': 8, '32564122': 4, '89127267': 5, '89173763': 23, '89173808': 1, 'cluster_1427494838_273472399': 9, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 11, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 7, 'gneJ255': 3, 'gneJ257': 14}, 
59990.0, {'1863241632': -40.0, '2330725114': -22.0, '243351999': 10.0, '243641585': 58.0, '243749571': -142.0, '30503246': -30.0, '30624898': -80.0, '32564122': -56.0, '89127267': 104.0, '89173763': -230.0, '89173808': -38.0, 'cluster_1427494838_273472399': -105.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -68.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -46.0, 'gneJ143': -137.0, 'gneJ207': 267.0, 'gneJ208': 8.0, 'gneJ210': -87.0, 'gneJ255': 61.0, 'gneJ257': -119.0}, {'1863241632': 4, '2330725114': 3, '243351999': 0, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 8, '32564122': 4, '89127267': 0, '89173763': 15, '89173808': 5, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 4, '2330725114': 3, '243351999': 0, '243641585': 10, '243749571': 15, '30503246': 3, '30624898': 8, '32564122': 8, '89127267': 0, '89173763': 23, '89173808': 5, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 15, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 10, 'gneJ255': 0, 'gneJ257': 13}, 
60000.0, {'1863241632': -57.0, '2330725114': 46.0, '243351999': -5.0, '243641585': -1.0, '243749571': 354.0, '30503246': -30.0, '30624898': -86.0, '32564122': -93.0, '89127267': 0, '89173763': -230.0, '89173808': -56.0, 'cluster_1427494838_273472399': -110.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -73.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -67.0, 'gneJ143': -150.0, 'gneJ207': -18.0, 'gneJ208': -9.0, 'gneJ210': -36.0, 'gneJ255': 0, 'gneJ257': 249.0}, {'1863241632': 6, '2330725114': 1, '243351999': 1, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 10, '32564122': 5, '89127267': 0, '89173763': 15, '89173808': 5, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 7, '2330725114': 1, '243351999': 1, '243641585': 12, '243749571': 10, '30503246': 3, '30624898': 10, '32564122': 10, '89127267': 0, '89173763': 23, '89173808': 6, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 7, 'gneJ143': 15, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 7, 'gneJ255': 0, 'gneJ257': 7}, 
60010.0, {'1863241632': -70.0, '2330725114': -5.0, '243351999': -12.0, '243641585': -89.0, '243749571': -104.0, '30503246': 142.0, '30624898': 85.0, '32564122': 112.0, '89127267': 0, '89173763': -230.0, '89173808': -44.0, 'cluster_1427494838_273472399': -110.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -82.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -70.0, 'gneJ143': 425.0, 'gneJ207': -62.0, 'gneJ208': -10.0, 'gneJ210': -78.0, 'gneJ255': -5.0, 'gneJ257': -35.0}, {'1863241632': 6, '2330725114': 2, '243351999': 2, '243641585': 8, '243749571': 7, '30503246': 0, '30624898': 8, '32564122': 3, '89127267': 0, '89173763': 15, '89173808': 5, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 1, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 7, '2330725114': 2, '243351999': 2, '243641585': 11, '243749571': 11, '30503246': 0, '30624898': 8, '32564122': 3, '89127267': 0, '89173763': 23, '89173808': 5, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 9, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 7, 'gneJ143': 3, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 6}, 
