57610.0, {'1863241632': 9.0, '2330725114': 41.0, '243351999': 0, '243641585': 19.0, '243749571': 518.0, '30503246': 19.0, '30624898': 1656.0, '32564122': 138.0, '89127267': 20.0, '89173763': 0, '89173808': 26.0, 'cluster_1427494838_273472399': 51.0, 'cluster_1757124350_1757124352': 327.0, 'cluster_1863241547_1863241548_1976170214': 21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 168.0, 'gneJ143': 33.0, 'gneJ207': 30.0, 'gneJ208': 0, 'gneJ210': 33.0, 'gneJ255': 0, 'gneJ257': 285.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
59410.0, {'1863241632': -10.0, '2330725114': 0, '243351999': -4.0, '243641585': -233.0, '243749571': -74.0, '30503246': -10.0, '30624898': -132.0, '32564122': 1.0, '89127267': -27.0, '89173763': 896.0, '89173808': -17.0, 'cluster_1427494838_273472399': -2.0, 'cluster_1757124350_1757124352': -14.0, 'cluster_1863241547_1863241548_1976170214': 11.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -52.0, 'gneJ143': 0, 'gneJ207': -10.0, 'gneJ208': 107.0, 'gneJ210': 0, 'gneJ255': 179.0, 'gneJ257': -170.0}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 9, '243749571': 16, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 3, '89173763': 7, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 0, '243351999': 1, '243641585': 25, '243749571': 23, '30503246': 1, '30624898': 15, '32564122': 1, '89127267': 5, '89173763': 14, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 6, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 7, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 19}, 
59420.0, {'1863241632': 16.0, '2330725114': 0, '243351999': 4.0, '243641585': -161.0, '243749571': -238.0, '30503246': -10.0, '30624898': -176.0, '32564122': 3.0, '89127267': -50.0, '89173763': 190.0, '89173808': -53.0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': -14.0, 'cluster_1863241547_1863241548_1976170214': -13.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 105.0, 'gneJ143': 0, 'gneJ207': -10.0, 'gneJ208': -12.0, 'gneJ210': 0, 'gneJ255': -12.0, 'gneJ257': -234.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 9, '243749571': 17, '30503246': 1, '30624898': 11, '32564122': 0, '89127267': 3, '89173763': 6, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 10}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 24, '243749571': 24, '30503246': 1, '30624898': 19, '32564122': 0, '89127267': 5, '89173763': 9, '89173808': 6, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 26}, 
59430.0, {'1863241632': -12.0, '2330725114': 0, '243351999': 0, '243641585': -246.0, '243749571': -235.0, '30503246': 42.0, '30624898': -157.0, '32564122': -3.0, '89127267': -54.0, '89173763': -11.0, '89173808': 70.0, 'cluster_1427494838_273472399': -11.0, 'cluster_1757124350_1757124352': -30.0, 'cluster_1863241547_1863241548_1976170214': 8.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -17.0, 'gneJ208': -50.0, 'gneJ210': -11.0, 'gneJ255': -23.0, 'gneJ257': -298.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 10, '243749571': 18, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 3, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 12}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 26, '243749571': 33, '30503246': 0, '30624898': 17, '32564122': 1, '89127267': 6, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 5, 'gneJ210': 2, 'gneJ255': 3, 'gneJ257': 32}, 
59440.0, {'1863241632': 12.0, '2330725114': 0, '243351999': 0, '243641585': -260.0, '243749571': -301.0, '30503246': 0, '30624898': -147.0, '32564122': -10.0, '89127267': 117.0, '89173763': -70.0, '89173808': 0, 'cluster_1427494838_273472399': -19.0, 'cluster_1757124350_1757124352': -30.0, 'cluster_1863241547_1863241548_1976170214': 0.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -47.0, 'gneJ208': 104.0, 'gneJ210': 11.0, 'gneJ255': 35.0, 'gneJ257': -334.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 10, '243749571': 20, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 1, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 26, '243749571': 36, '30503246': 0, '30624898': 16, '32564122': 1, '89127267': 1, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 34}, 
59450.0, {'1863241632': 0, '2330725114': -26.0, '243351999': 0, '243641585': -83.0, '243749571': -369.0, '30503246': 0, '30624898': -167.0, '32564122': -10.0, '89127267': -10.0, '89173763': 213.0, '89173808': 0, 'cluster_1427494838_273472399': 42.0, 'cluster_1757124350_1757124352': -30.0, 'cluster_1863241547_1863241548_1976170214': 1.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -2.0, 'gneJ143': 0, 'gneJ207': -93.0, 'gneJ208': -40.0, 'gneJ210': -3.0, 'gneJ255': 0, 'gneJ257': -343.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 10, '243749571': 20, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 1, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 5, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 24, '243749571': 37, '30503246': 0, '30624898': 17, '32564122': 1, '89127267': 1, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 11, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 35}, 
59460.0, {'1863241632': 0, '2330725114': -32.0, '243351999': 0, '243641585': -240.0, '243749571': 224.0, '30503246': 0, '30624898': -153.0, '32564122': -10.0, '89127267': -10.0, '89173763': 203.0, '89173808': 0, 'cluster_1427494838_273472399': -12.0, 'cluster_1757124350_1757124352': -30.0, 'cluster_1863241547_1863241548_1976170214': 6.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -15.0, 'gneJ143': 0, 'gneJ207': -116.0, 'gneJ208': 76.0, 'gneJ210': 0.0, 'gneJ255': -4.0, 'gneJ257': 183.0}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 10, '243749571': 18, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 1, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 14}, {'1863241632': 0, '2330725114': 5, '243351999': 0, '243641585': 24, '243749571': 36, '30503246': 0, '30624898': 16, '32564122': 1, '89127267': 1, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 31}, 
59470.0, {'1863241632': -5.0, '2330725114': 34.0, '243351999': 0, '243641585': -243.0, '243749571': -385.0, '30503246': 0, '30624898': -160.0, '32564122': -10.0, '89127267': 34.0, '89173763': -22.0, '89173808': 0, 'cluster_1427494838_273472399': -48.0, 'cluster_1757124350_1757124352': -30.0, 'cluster_1863241547_1863241548_1976170214': -18.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 17.0, 'gneJ143': 0, 'gneJ207': -120.0, 'gneJ208': -20.0, 'gneJ210': 3.0, 'gneJ255': -28.0, 'gneJ257': 311.0}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 10, '243749571': 20, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 12}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 25, '243749571': 39, '30503246': 0, '30624898': 16, '32564122': 1, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 4, 'gneJ257': 27}, 
59480.0, {'1863241632': -10.0, '2330725114': -42.0, '243351999': 0, '243641585': -237.0, '243749571': 307.0, '30503246': 0, '30624898': -160.0, '32564122': -10.0, '89127267': 0, '89173763': -53.0, '89173808': -10.0, 'cluster_1427494838_273472399': -96.0, 'cluster_1757124350_1757124352': 184.0, 'cluster_1863241547_1863241548_1976170214': -38.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 4.0, 'gneJ208': 62.0, 'gneJ210': -4.0, 'gneJ255': -48.0, 'gneJ257': 531.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 10, '243749571': 17, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 7}, {'1863241632': 1, '2330725114': 6, '243351999': 0, '243641585': 24, '243749571': 37, '30503246': 0, '30624898': 16, '32564122': 1, '89127267': 0, '89173763': 6, '89173808': 2, 'cluster_1427494838_273472399': 12, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 10, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 6, 'gneJ257': 19}, 
59490.0, {'1863241632': 12.0, '2330725114': -65.0, '243351999': 0, '243641585': -240.0, '243749571': -274.0, '30503246': -1.0, '30624898': 540.0, '32564122': -10.0, '89127267': 0, '89173763': 19.0, '89173808': 10.0, 'cluster_1427494838_273472399': -128.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -70.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': -1.0, 'gneJ207': 228.0, 'gneJ208': 2.0, 'gneJ210': -10.0, 'gneJ255': -69.0, 'gneJ257': 392.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 10, '243749571': 19, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 3, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 7, '243351999': 0, '243641585': 24, '243749571': 36, '30503246': 1, '30624898': 10, '32564122': 1, '89127267': 0, '89173763': 5, '89173808': 0, 'cluster_1427494838_273472399': 13, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 1, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 8, 'gneJ257': 10}, 
59500.0, {'1863241632': 3.0, '2330725114': -4.0, '243351999': 0, '243641585': 67.0, '243749571': -373.0, '30503246': -10.0, '30624898': -100.0, '32564122': 63.0, '89127267': 0, '89173763': -59.0, '89173808': -20.0, 'cluster_1427494838_273472399': 256.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -74.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -50.0, 'gneJ143': 1.0, 'gneJ207': -61.0, 'gneJ208': 3.0, 'gneJ210': -20.0, 'gneJ255': 94.0, 'gneJ257': 46.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 12, '243749571': 21, '30503246': 1, '30624898': 8, '32564122': 0, '89127267': 0, '89173763': 3, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 24, '243749571': 39, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 0, '89173763': 6, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 0, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 7}, 
59510.0, {'1863241632': 0, '2330725114': 123.0, '243351999': 0, '243641585': -244.0, '243749571': 61.0, '30503246': -10.0, '30624898': 518.0, '32564122': -6.0, '89127267': -9.0, '89173763': -63.0, '89173808': -30.0, 'cluster_1427494838_273472399': -45.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -36.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 70.0, 'gneJ143': -5.0, 'gneJ207': -97.0, 'gneJ208': 0, 'gneJ210': -30.0, 'gneJ255': 6.0, 'gneJ257': 435.0}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 11, '243749571': 21, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 3, '89173808': 3, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 27, '243749571': 38, '30503246': 1, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 7, '89173808': 3, 'cluster_1427494838_273472399': 8, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 10, 'gneJ208': 0, 'gneJ210': 3, 'gneJ255': 2, 'gneJ257': 5}, 
59520.0, {'1863241632': 0, '2330725114': -22.0, '243351999': 0, '243641585': 210.0, '243749571': -370.0, '30503246': 14.0, '30624898': -65.0, '32564122': -10.0, '89127267': -10.0, '89173763': -70.0, '89173808': -30.0, 'cluster_1427494838_273472399': -88.0, 'cluster_1757124350_1757124352': -8.0, 'cluster_1863241547_1863241548_1976170214': 142.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -10.0, 'gneJ207': -7.0, 'gneJ208': -5.0, 'gneJ210': -30.0, 'gneJ255': -23.0, 'gneJ257': -74.0}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 8, '243749571': 21, '30503246': 1, '30624898': 6, '32564122': 1, '89127267': 1, '89173763': 3, '89173808': 3, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 23, '243749571': 38, '30503246': 2, '30624898': 8, '32564122': 1, '89127267': 1, '89173763': 7, '89173808': 3, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 8, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 10}, 
59530.0, {'1863241632': -1.0, '2330725114': -39.0, '243351999': 0, '243641585': 312.0, '243749571': 183.0, '30503246': -34.0, '30624898': -92.0, '32564122': -10.0, '89127267': -20.0, '89173763': -49.0, '89173808': -33.0, 'cluster_1427494838_273472399': 139.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -8.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -11.0, 'gneJ207': -88.0, 'gneJ208': -10.0, 'gneJ210': -35.0, 'gneJ255': -29.0, 'gneJ257': -38.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 7, '243749571': 18, '30503246': 2, '30624898': 10, '32564122': 1, '89127267': 2, '89173763': 3, '89173808': 3, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 5, '243351999': 0, '243641585': 23, '243749571': 36, '30503246': 4, '30624898': 12, '32564122': 1, '89127267': 3, '89173763': 7, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 9, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 4, 'gneJ257': 10}, 
