57610.0, {'1863241632': 75.0, '2330725114': 349.0, '243351999': 0, '243641585': 184.0, '243749571': 5871.0, '30503246': 11.0, '30624898': 310.0, '32564122': 0, '89127267': 0, '89173763': 330.0, '89173808': 0, 'cluster_1427494838_273472399': 92.0, 'cluster_1757124350_1757124352': 31.0, 'cluster_1863241547_1863241548_1976170214': 49.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 32.0, 'gneJ208': 33.0, 'gneJ210': 34.0, 'gneJ255': 2.0, 'gneJ257': 21.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
59360.0, {'1863241632': -30.0, '2330725114': -86.0, '243351999': 0, '243641585': 397.0, '243749571': -115.0, '30503246': -10.0, '30624898': 194.0, '32564122': 0, '89127267': -12.0, '89173763': -12.0, '89173808': -6.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -50.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 18.0, 'gneJ143': -8.0, 'gneJ207': -40.0, 'gneJ208': -10.0, 'gneJ210': 67.0, 'gneJ255': -24.0, 'gneJ257': 201.0}, {'1863241632': 2, '2330725114': 9, '243351999': 0, '243641585': 5, '243749571': 7, '30503246': 1, '30624898': 8, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 3, 'gneJ257': 4}, {'1863241632': 3, '2330725114': 11, '243351999': 0, '243641585': 5, '243749571': 15, '30503246': 1, '30624898': 10, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 3, 'gneJ257': 6}, 
59370.0, {'1863241632': 68.0, '2330725114': -61.0, '243351999': -5.0, '243641585': -78.0, '243749571': 88.0, '30503246': -14.0, '30624898': -100.0, '32564122': -8.0, '89127267': 12.0, '89173763': -3.0, '89173808': 6.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -18.0, 'cluster_1863241547_1863241548_1976170214': -52.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -30.0, 'gneJ207': 172.0, 'gneJ208': 6.0, 'gneJ210': -1.0, 'gneJ255': -37.0, 'gneJ257': -60.0}, {'1863241632': 0, '2330725114': 9, '243351999': 2, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 4, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 11, '243351999': 2, '243641585': 9, '243749571': 13, '30503246': 2, '30624898': 10, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 4, 'gneJ257': 8}, 
59380.0, {'1863241632': 0, '2330725114': -58.0, '243351999': 5.0, '243641585': -90.0, '243749571': -40.0, '30503246': -6.0, '30624898': -106.0, '32564122': 4.0, '89127267': -17.0, '89173763': 55.0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 18.0, 'cluster_1863241547_1863241548_1976170214': 34.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -4.0, 'gneJ143': 43.0, 'gneJ207': -46.0, 'gneJ208': -11.0, 'gneJ210': -18.0, 'gneJ255': 61.0, 'gneJ257': -38.0}, {'1863241632': 0, '2330725114': 9, '243351999': 0, '243641585': 8, '243749571': 5, '30503246': 1, '30624898': 10, '32564122': 1, '89127267': 2, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 11, '243351999': 0, '243641585': 9, '243749571': 11, '30503246': 1, '30624898': 12, '32564122': 1, '89127267': 3, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 6, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 6}, 
59390.0, {'1863241632': 0, '2330725114': -89.0, '243351999': -6.0, '243641585': -90.0, '243749571': -72.0, '30503246': -17.0, '30624898': -130.0, '32564122': -16.0, '89127267': 17.0, '89173763': 0, '89173808': -2.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': -39.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -37.0, 'gneJ143': -15.0, 'gneJ207': -40.0, 'gneJ208': -20.0, 'gneJ210': 14.0, 'gneJ255': -23.0, 'gneJ257': 220.0}, {'1863241632': 0, '2330725114': 11, '243351999': 1, '243641585': 8, '243749571': 5, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 1, 'gneJ207': 5, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 12, '243351999': 1, '243641585': 9, '243749571': 10, '30503246': 2, '30624898': 13, '32564122': 2, '89127267': 0, '89173763': 0, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 3, 'gneJ207': 8, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 4, 'gneJ257': 9}, 
59400.0, {'1863241632': 0, '2330725114': 8.0, '243351999': -19.0, '243641585': -90.0, '243749571': 196.0, '30503246': -20.0, '30624898': -130.0, '32564122': -20.0, '89127267': 0, '89173763': 0, '89173808': -30.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2.0, 'cluster_1863241547_1863241548_1976170214': -21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 41.0, 'gneJ143': 15.0, 'gneJ207': 118.0, 'gneJ208': -28.0, 'gneJ210': -10.0, 'gneJ255': -46.0, 'gneJ257': -18.0}, {'1863241632': 0, '2330725114': 11, '243351999': 2, '243641585': 8, '243749571': 2, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 4, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 12, '243351999': 3, '243641585': 9, '243749571': 5, '30503246': 2, '30624898': 13, '32564122': 2, '89127267': 0, '89173763': 0, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 5, 'gneJ257': 6}, 
59410.0, {'1863241632': 0, '2330725114': -121.0, '243351999': -14.0, '243641585': 288.0, '243749571': -21.0, '30503246': 7.0, '30624898': 367.0, '32564122': -20.0, '89127267': -20.0, '89173763': 0, '89173808': -50.0, 'cluster_1427494838_273472399': -3.0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': -39.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -16.0, 'gneJ208': 67.0, 'gneJ210': -10.0, 'gneJ255': 32.0, 'gneJ257': -78.0}, {'1863241632': 0, '2330725114': 11, '243351999': 2, '243641585': 5, '243749571': 3, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 2, '89173763': 0, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 13, '243351999': 2, '243641585': 5, '243749571': 6, '30503246': 1, '30624898': 8, '32564122': 2, '89127267': 3, '89173763': 0, '89173808': 6, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 10}, 
59420.0, {'1863241632': -5.0, '2330725114': -139.0, '243351999': -20.0, '243641585': 301.0, '243749571': 7.0, '30503246': 64.0, '30624898': -80.0, '32564122': 54.0, '89127267': 20.0, '89173763': -8.0, '89173808': -60.0, 'cluster_1427494838_273472399': -12.0, 'cluster_1757124350_1757124352': 2.0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -10.0, 'gneJ207': -38.0, 'gneJ208': 0, 'gneJ210': 18.0, 'gneJ255': -35.0, 'gneJ257': -141.0}, {'1863241632': 1, '2330725114': 11, '243351999': 2, '243641585': 1, '243749571': 7, '30503246': 0, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 4, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 14, '243351999': 2, '243641585': 1, '243749571': 7, '30503246': 0, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 6, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 5, 'gneJ257': 15}, 
59430.0, {'1863241632': 5.0, '2330725114': 82.0, '243351999': -21.0, '243641585': 56.0, '243749571': -88.0, '30503246': -26.0, '30624898': 247.0, '32564122': 1.0, '89127267': -1.0, '89173763': -19.0, '89173808': 121.0, 'cluster_1427494838_273472399': -8.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -35.0, 'gneJ207': 64.0, 'gneJ208': 0, 'gneJ210': 7.0, 'gneJ255': -60.0, 'gneJ257': -150.0}, {'1863241632': 0, '2330725114': 8, '243351999': 2, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 7, '32564122': 1, '89127267': 1, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 0, '2330725114': 11, '243351999': 3, '243641585': 0, '243749571': 12, '30503246': 4, '30624898': 10, '32564122': 2, '89127267': 1, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 6, 'gneJ257': 15}, 
59440.0, {'1863241632': -9.0, '2330725114': 230.0, '243351999': 80.0, '243641585': 0, '243749571': -97.0, '30503246': -58.0, '30624898': -103.0, '32564122': 1.0, '89127267': 1.0, '89173763': -2.0, '89173808': -17.0, 'cluster_1427494838_273472399': -18.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 310.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 45.0, 'gneJ207': -14.0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 62.0, 'gneJ257': 47.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 6, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 6, '243351999': 0, '243641585': 0, '243749571': 10, '30503246': 6, '30624898': 12, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 3, 'gneJ257': 9}, 
59450.0, {'1863241632': 8.0, '2330725114': -60.0, '243351999': 0, '243641585': 0, '243749571': 196.0, '30503246': 42.0, '30624898': -130.0, '32564122': -10.0, '89127267': 0, '89173763': -20.0, '89173808': 37.0, 'cluster_1427494838_273472399': -39.0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': -49.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': -20.0, 'gneJ208': 0, 'gneJ210': -5.0, 'gneJ255': -30.0, 'gneJ257': -90.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 6}, {'1863241632': 1, '2330725114': 6, '243351999': 0, '243641585': 0, '243749571': 5, '30503246': 2, '30624898': 18, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 9}, 
59460.0, {'1863241632': 1.0, '2330725114': 113.0, '243351999': 0, '243641585': 0, '243749571': -50.0, '30503246': -20.0, '30624898': -133.0, '32564122': 7.0, '89127267': -18.0, '89173763': -24.0, '89173808': -10.0, 'cluster_1427494838_273472399': -26.0, 'cluster_1757124350_1757124352': 2.0, 'cluster_1863241547_1863241548_1976170214': -42.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -2.0, 'gneJ143': 0, 'gneJ207': 30.0, 'gneJ208': -1.0, 'gneJ210': -10.0, 'gneJ255': -47.0, 'gneJ257': 419.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 2, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 3}, {'1863241632': 0, '2330725114': 4, '243351999': 0, '243641585': 0, '243749571': 5, '30503246': 2, '30624898': 18, '32564122': 1, '89127267': 4, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 5, 'gneJ257': 6}, 
59470.0, {'1863241632': 0, '2330725114': 182.0, '243351999': 0, '243641585': 0, '243749571': -52.0, '30503246': 49.0, '30624898': -228.0, '32564122': 7.0, '89127267': -40.0, '89173763': 73.0, '89173808': -20.0, 'cluster_1427494838_273472399': -48.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 80.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -16.0, 'gneJ143': 0, 'gneJ207': -12.0, 'gneJ208': -9.0, 'gneJ210': 15.0, 'gneJ255': 143.0, 'gneJ257': 187.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 2, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 9, '30503246': 3, '30624898': 25, '32564122': 0, '89127267': 4, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 0, 'gneJ207': 3, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 3}, 
59480.0, {'1863241632': -2.0, '2330725114': -32.0, '243351999': 0, '243641585': 0, '243749571': -100.0, '30503246': -33.0, '30624898': -260.0, '32564122': 0, '89127267': 58.0, '89173763': -8.0, '89173808': -20.0, 'cluster_1427494838_273472399': -62.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -45.0, 'gneJ143': -8.0, 'gneJ207': 22.0, 'gneJ208': -10.0, 'gneJ210': -32.0, 'gneJ255': -18.0, 'gneJ257': 159.0}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 1, '2330725114': 4, '243351999': 0, '243641585': 0, '243749571': 10, '30503246': 5, '30624898': 26, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 2, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 5, 'gneJ255': 2, 'gneJ257': 4}, 
